Ritual,Copy/Clear,copyritual,name,,Copies all stats and abilities (except pow nbr and name) from another ritual to the current one.
Ritual,Copy/Clear,clearritspec,,,Removes all special attributes from a ritual. This is only useful when modifying existing rituals.
Ritual,Difficulty,free,,,always start with this ritual in addition the others
Ritual,Difficulty,start,,,will start with this ritual(s) no others
Ritual,Difficulty,nostart,,,never start with this ritual (or learn from mastery)
Ritual,Difficulty,rarestart,,,reduced chance of starting with this ritual
Ritual,Difficulty,notforpoor,,,units with more expensive rituals can’t get this one
Ritual,Difficulty,nexttoo,,,recives next ritual too when receiving this one
Ritual,Difficulty,afterprev,,,must know previous ritual before learning this one
Ritual,Difficulty,noundead,,,undeads never know this ritual
Ritual,Difficulty,nodemon,,,demons never know this ritual
Ritual,Difficulty,nofemale,,,females never know this ritual
Ritual,Difficulty,gathergems,,,will start gathering gems when knowing this ritual
Ritual,Event Interaction,setvar,<var>,,set this event variable to 1
Ritual,Event Interaction,clearvar,<var>,,set this event variable to 0
Ritual,Event Interaction,addvar,<var>,,increases the value of this event variable by 1
Ritual,Event Interaction,subvar,<var>,,decreases the value of this event variable by 1
Ritual,Mastery,newrit,<1-9>,,Grants a new ritual of this level.
Ritual,Mastery,gainrit,<offset>,,Learns the ritual that is offset numbers away. E.g. offset 1 = learn the following ritual when casting this one.
Ritual,Mastery,rebatelvl,<1-9>,,This ritual will be half price if caster is this level or higher.
Ritual,Mastery,levelup,<1-9>,,Will level up if caster is below this level. Leveling up means becoming a new monster determined by the mastery monster command.
Ritual,Mastery,levelupmon,<1-9>,,Like levelup but the new monster type is set by the addstring command. Set the new monster type in the addstring command.
Ritual,Mastery,newspell1,<path nbr>,,to be written
Ritual,Mastery,newspell2,<path nbr>,,to be written
Ritual,Mastery,newspell3,<path nbr>,,to be written
Ritual,Mastery,forgetrits,,,to be written
Ritual,Special,soundfx,<sound>,,Play this sound effect.
Ritual,Special,transformtarg,<1-2>,,to be written
Ritual,Special,gainbless,<percent>,,Percent chance of gaining a bless effect.
Ritual,Special,gaindarkbless,<percent>,,Percent chance of gaining a dark bless effect.
Ritual,Special,ornext,<percent>,,This ritual will have one of two possible effects. The first effect will consist of the following command the next effect will consist of the remaining commands. Percent is the chance of the first effect happening.
Ritual,Special,ornext2,<percent>,,This ritual will have one of two possible effects. The first effect will consist of the two following commands the next effect will consist of the remaining commands. Percent is the chance of the first effect happening.
Ritual,Special,ornext3,<percent>,,This ritual will have one of two possible effects. The first effect will consist of the three following commands the next effect will consist of the remaining commands. Percent is the chance of the first effect happening.
Ritual,Special,ornext4,<percent>,,Like the other ornext commands.
Ritual,Special,ornext5,<percent>,,Like the other ornext commands.
Ritual,Special,castertarg,,,Sets target unit to caster.
Ritual,Special,closewin,,,Closes the ritual window after the ritual has completed.
Ritual,Special,failplayer,<player nbr>,,to be written
Ritual,Special,centercaster,,,Center map on caster.
Ritual,Special,unfollowtarg,,,Removes all followers from the target should he be a commander that is commanding any units.
Ritual,Special,simulacrum,,,to be written
Ritual,Special,enchreqterr,<terrain nbr>,,Enchantment will be auto dispelled if it is outside this terrain.
Ritual,Special,forgetcurrit,,,Caster will forget this ritual after casting it.
Ritual,Start,newritpow,,,Creates an entire new school of rituals called a ritpow. This should be the first command when creating a new batch of rituals.
Ritual,Start,newritual,name,,Create a new ritual with this name. This should be the first command for each new ritual.
Ritual,Start,selectritual,name [<offs>],,The optional value offs can be used to select a ritual other than the first one with this name. 0=the first one 1=the second ritual with this name.
Ritual,Summoning,addstring,string,,Adds some text data to a ritual. Most often used to set what is summoned by a summoning ritual but it depends on what effects are in the ritual.
Ritual,Summoning,summoning,,,The ritual will summon the monsters specified in a random 'string'. Use addstring to add up to 15 strings with monsters. The string should be written like these examples:'1d6*Goblin' 'c*Captain & 2d6*spearman & 2d4+2*Archer' 'Purple Worm'. The c* indicates a commander and 2d6 means two 6-sided dice will determine the number of monsters summoned. Dice cannot be combined with commanders.
Ritual,Summoning,farsummon,,,Like summoning but it will occur at target location instead of at the caster’s location.
Ritual,Summoning,sum0chance,<percent>,,Use with summonings. Percent = chance of first 'string' to be used instead of a random string among the others.
Ritual,Summoning,sum1chance,<percent>,,Use with summonings. Percent = chance of second 'string' to be used instead of a random string among the third and later.
Ritual,Summoning,sum2chance,<percent>,,Same but one higher.
Ritual,Summoning,sum3chance,<percent>,,Same but one higher.
Ritual,Summoning,sum4chance,<percent>,,Same but one higher.
Ritual,Summoning,sum0snow,<percent>,,Works like sum0chance but it can only succeed if there is snow at the target location.
Ritual,Summoning,defctrl,<percent>,,Default control chance for summonings. Can be overridden by monster’s own ctrlchance.
Ritual,Summoning,varcost,<percent>,,Set variable sacrifice amount (50=50-150% 100=0-150%)
Ritual,Summoning,raisedead,,,Raises humanoid corpses from the dead.
Ritual,Summoning,raiseanimals,,,Raises animal corpses from the dead.
Ritual,Summoning,specpow,<value>,,Makes a druid summoning 1=minor 2=major
Ritual,Summoning,setplayer,<player nbr>,,Following summons will be owned by this player. Default owner is the current player. Player -1 resets the owner to the default
Ritual,Target Location Effects,scryloc,<radius *10>,,to be written
Ritual,Target Location Effects,scatterscry,<nbr of squares>,,to be written
Ritual,Target Location Effects,squarespec,<ss nbr>,,to be written
Ritual,Target Location Effects,reducetown,,,Reduces settlement at target location one step in size.
Ritual,Target Location Effects,destroyterr,,,Destroys any valuable terrain at target location.
Ritual,Target Location Effects,alterloc,<terrain nbr>,,Changes target square to this terrain.
Ritual,Target Location Effects,makeportal,<portal nbr>,,Connect this square to other portals of the same number. Portal nbr 1000 is special and will create a unique number.
Ritual,Target Location Effects,centerloc,,,Center map on target location.
Ritual,Target Location Effects,trollifyloc,,,Transform forest at target location into a troll forest.
Ritual,Target Location Effects,squareench,<ench nbr>,,to be written
Ritual,Target Location Effects,planeswap,<plane nbr>,,to be written
Ritual,Target Location Effects,portalroom,<terrain nbr>,,Creates a portal to a location around this terrain.
Ritual,Target Location Effects,movehome,,,Moves home citadel location to target square.
Ritual,Target Location Effects,putcorpses,<nbr>,,Creates a number of human corpses in the target square (as if a fight involving humans had taken place there).
Ritual,Targetting,chooseterrloc,<terrain nbr>,,Player will choose target location for ritual.
Ritual,Targetting,randterrloc,<terrain nbr>,,Sets loc to a random terrain of this type on active plane.
Ritual,Targetting,randomloc,<1-5>,,1=random land loc 2=many dead (excluding present) 3=rand enemy com 4=rand enemy citadel 5=home citadel
Ritual,Targetting,randnewloc,<terrain nbr>,,Like previous but try to find an unknown location first.
Ritual,Targetting,newlocplanes,<terrain nbr>,,Like randnewloc but will go to other planes if necessary (but not hades)
Ritual,Targetting,chooseloc,<1-5>,,Player choose target location. 2=deviate to many dead 3=empty mirror req 4=empty gold mirror 5=horror mark deviation
Ritual,Targetting,planeloc,<plane nbr>,,Shift target loc to same position but on another plane (neg = toggle between this plane and elysium).
Ritual,Targetting,setplane,<plane nbr>,,Following randomloc etc. commands will be restricted to this plane
Ritual,Targetting,choosefxtarg,<fx nbr>,,Player will choose a target unit that has this fx nbr.
Ritual,Targetting,mirrortarg,<mirror size>,,Set targ to an empty mirror unit attr = size for mirror -1=any size
Ritual,Targetting,montarg,<1>,,Sets targ unit to a random unit at target location among the type added by addstring.
Ritual,Transformation,promotion,<nbr of units>,,Promote existing units to another monster type. Use addstring to add promotion pairs the first string sets a source unit and the second one the destination units. Multiple of these pairs can be added to a single ritual.
Ritual,Transformation,transformtarg,<1-2>,,Will transform target into the unit type set by addstring. Value 1 = standard (use this) 2 = transform into following unit if level is high enough.
